QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.789850, 0.026720, 0.084380, -0.335600, 0.025590, 0.366940, , 9.700000, 14 x 27, 9.550000, 9.750000,250.0, 1.200000, 1.240000, 34 x 18, 1.250000, -0.203570, 0.026960, 0.083180, -0.318710, -0.006480, 0.357020, ,8.3,0.032
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.720030, 0.032110, 0.098760, -0.388070, 0.023180, 0.356830, , 7.730000, 19 x 24, 7.600000, 7.800000,252.5, 1.740000, 1.790000, 40 x 18, 1.810000, -0.274730, 0.032690, 0.097790, -0.373630, -0.009800, 0.347400, ,5.8,0.023
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.633360, 0.036030, 0.110420, -0.437430, 0.020140, 0.355630, , 5.950000, 42 x 33, 5.950000, 6.100000,255.0, 2.510000, 2.560000, 45 x 23, 2.600000, -0.361990, 0.037310, 0.109720, -0.418620, -0.012480, 0.342170, ,3.3,0.013
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.540940, 0.038660, 0.116180, -0.456780, 0.017460, 0.349410, , 4.450000, 59 x 74, 4.450000, 4.600000,257.5, 3.550000, 3.600000, 14 x 45, 3.680000, -0.458320, 0.039680, 0.116380, -0.444170, -0.015480, 0.340450, ,0.8,0.003
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.443820, 0.038510, 0.116490, -0.452490, 0.014780, 0.348300, , 3.310000, 6 x 1, 3.300000, 3.350000,260.0, 4.800000, 4.900000, 1 x 37, 4.950000, -0.559100, 0.039730, 0.116040, -0.436700, -0.018100, 0.336660, ,1.7,0.006
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.351040, 0.036210, 0.108740, -0.420650, 0.011710, 0.348500, , 2.350000, 6 x 10, 2.340000, 2.390000,262.5, 6.300000, 6.450000, 68 x 45, 7.850000, -0.655470, 0.037350, 0.108700, -0.400980, -0.021180, 0.334410, 150.000000,4.2,0.016
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.269330, 0.031830, 0.096840, -0.374580, 0.008910, 0.352430, , 1.660000, 26 x 57, 1.650000, 1.700000,265.0, 8.100000, 8.250000, 55 x 38, 9.400000, -0.740250, 0.032530, 0.094950, -0.349110, -0.023320, 0.336620, 204.000000,6.7,0.026
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.199670, 0.026790, 0.082310, -0.313000, 0.006190, 0.355990, , 1.140000, 32 x 4, 1.140000, 1.150000,267.5, 10.050000, 10.250000, 61 x 29, 12.000000, -0.811430, 0.026580, 0.079210, -0.284080, -0.023900, 0.336600, 11.000000,9.2,0.035
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.148780, 0.021590, 0.068370, -0.260470, 0.004580, 0.366090, , 0.820000, 1 x 9, 0.810000, 0.820000,270.0, 12.200000, 12.550000, 23 x 20, 12.890000, -0.857370, 0.020530, 0.065770, -0.241970, -0.023710, 0.352720, 3.000000,11.7,0.045
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.109360, 0.017050, 0.054730, -0.210580, 0.003670, 0.375250, 692.000000, 0.590000, 65 x 84, 0.560000, 0.590000,272.5, 14.450000, 15.500000, 32 x 56, 15.140000, -0.859980, 0.016890, 0.064960, -0.281690, -0.023730, 0.417560, 3.000000,14.2,0.055
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.082620, 0.013260, 0.045240, -0.173020, 0.002290, 0.390020, , 0.420000, 20 x 126, 0.420000, 0.430000,275.0, 16.700000, 18.000000, 54 x 72, 22.580000, -0.881100, 0.013530, 0.058230, -0.264830, -0.023170, 0.446240, 0.000000,16.7,0.064
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.048450, 0.008140, 0.029220, -0.116890, 0.001630, 0.419970, , 0.220000, 4 x 82, 0.240000, 0.250000,280.0, 21.600000, 22.650000, 22 x 55, 26.350000, -0.910470, 0.008460, 0.045730, -0.230770, -0.020580, 0.493320, 10.000000,21.7,0.084
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.029050, 0.005020, 0.019760, -0.077910, 0.000900, 0.449180, 713.000000, 0.150000, 102 x 3, 0.140000, 0.150000,285.0, 26.500000, 27.750000, 36 x 42, 28.050000, -0.915140, 0.006250, 0.044010, -0.259070, -0.018770, 0.579730, 1.000000,26.7,0.103
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.021250, 0.003520, 0.015390, -0.066190, 0.000610, 0.495860, 473.000000, 0.110000, 1 x 123, 0.110000, 0.120000,290.0, 31.500000, 32.700000, 24 x 31, 34.150000, -0.918890, 0.004640, 0.042150, -0.283190, -0.018100, 0.658790, 0.000000,31.7,0.123
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.014430, 0.002340, 0.010330, -0.045700, 0.000110, 0.524130, 174.000000, 0.070000, 129 x 2, 0.070000, 0.080000,295.0, 36.450000, 37.700000, 18 x 45, 37.280000, -0.920770, 0.003560, 0.040720, -0.311180, -0.017210, 0.736360, 18.000000,36.7,0.142
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.010840, 0.001700, 0.008580, -0.038020, 0.000630, 0.564160, , 0.060000, 46 x 94, 0.050000, 0.070000,300.0, 41.350000, 42.600000, 24 x 18, 42.010000, -0.923140, 0.002360, 0.038790, -0.315190, -0.015510, 0.794790, 30.000000,41.7,0.161
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.007100, 0.001210, 0.005740, -0.027280, 0.000100, 0.587850, 139.000000, 0.050000, 76 x 30, 0.030000, 0.050000,305.0, 46.350000, 47.650000, 31 x 18, 57.400000, -0.920330, 0.002000, 0.040030, -0.340600, -0.015720, 0.884690, 1.000000,46.7,0.181
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.006180, 0.000870, 0.004710, -0.023890, 0.000590, 0.628500, 61.000000, 0.040000, 61 x 54, 0.030000, 0.040000,310.0, 50.950000, 52.650000, 28 x 30, 54.730000, -0.923500, 0.000740, 0.037960, -0.139840, -0.012760, 0.916370, 0.000000,51.7,0.2
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.003790, 0.000640, 0.003770, -0.018400, -0.000050, 0.653590, 62.000000, 0.030000, 82 x 25, 0.020000, 0.030000,315.0, 56.300000, 57.600000, 33 x 19, 0.000000, -0.917640, 0.001220, 0.040480, -0.290360, -0.014020, 1.038700, ,56.7,0.219
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.004230, 0.000590, 0.003490, -0.018120, -0.000360, 0.699670, 108.000000, 0.020000, 68 x 94, 0.020000, 0.030000,320.0, 61.400000, 62.600000, 12 x 14, 0.000000, -0.913030, 0.001200, 0.041360, -0.340830, -0.014500, 1.134860, ,61.7,0.239
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.003530, 0.000440, 0.002440, -0.015010, 0.000300, 0.727780, 313.000000, 0.030000, 88 x 55, 0.010000, 0.030000,325.0, 66.100000, 67.600000, 51 x 30, 0.000000, -0.913640, 0.000630, 0.040770, -0.189890, -0.013550, 1.180910, ,66.7,0.258
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.002600, 0.000440, 0.002200, -0.015060, -0.000350, 0.770690, 232.000000, 0.020000, 66 x 26, 0.010000, 0.030000,330.0, 71.300000, 72.600000, 22 x 30, 0.000000, -0.908590, 0.000720, 0.041960, -0.289980, -0.014230, 1.289490, ,71.7,0.277
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.002740, 0.000390, 0.002600, -0.014860, 0.000140, 0.813510, 228.000000, 0.010000, 44 x 3, 0.010000, 0.030000,335.0, 76.200000, 77.600000, 3 x 20, 0.000000, -0.905820, 0.000520, 0.042560, -0.239930, -0.014240, 1.361730, ,76.7,0.297
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.002660, 0.000320, 0.002210, -0.011290, 0.000380, 0.833240, 2.000000, 0.030000, 0 x 126, 0.000000, 0.030000,340.0, 81.350000, 82.600000, 33 x 19, 0.000000, -0.901940, 0.000610, 0.044150, -0.315510, -0.014820, 1.462010, ,81.7,0.316
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.002040, 0.000260, 0.001760, -0.011590, 0.000460, 0.872160, 1.000000, 0.010000, 0 x 104, 0.000000, 0.030000,345.0, 86.400000, 87.550000, 12 x 18, 0.000000, -0.898560, 0.000510, 0.045170, -0.314840, -0.014340, 1.546490, ,86.7,0.335
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.001150, 0.000210, 0.001430, -0.008000, -0.000350, 0.879580, 6.000000, 0.010000, 0 x 12, 0.000000, 0.020000,350.0, 91.350000, 92.550000, 24 x 18, 0.000000, -0.896080, 0.000420, 0.045590, -0.289960, -0.014930, 1.624680, ,91.7,0.355
1635796800, 2021-11-01 16:00, 2021-11-01,16.0,258.34, 2021-11-05,1636142400,4.0, 0.001660, 0.000140, 0.000910, -0.008150, 0.000030, 0.915360, 0.000000, 0.030000, 0 x 48, 0.000000, 0.020000,355.0, 96.350000, 97.600000, 24 x 20, 0.000000, -0.892560, 0.000430, 0.046680, -0.314980, -0.014260, 1.713060, ,96.7,0.374
